Population name
123887217 NA
124180662 NA
143772245 NA
14910948 NA
158533394 NA
159505797 NA
22038875 NA
22134238 NA
247615284 NA
247921708 NA
29012952 NA
29080603 NA
29142351 NA
3119844 NA
3406879 NA
4674713 NA
5021160 NA
56086721 NA
59132867 NA
59211589 NA
7847519 NA
7950209 NA
acb_11:123886282 3.52564102564103
acb_11:123908773 4.16666666666667
acb_11:124179736 2.26537216828479
acb_11:124266306 1.59235668789809
acb_11:4673757 0.313479623824451
acb_11:4702979 0.940438871473354
acb_11:5020213 2.84810126582278
acb_11:56085783 1.91693290734824
acb_11:59131932 0.961538461538462
acb_11:59210642 1.26582278481013
acb_11:6023281 0.819672131147541
acb_11:7846584 1.6025641025641
acb_11:7949265 1.26984126984127
acb_14:20215587 3.18471337579618
acb_14:22037934 2.54777070063694
acb_14:22133297 1.91082802547771
acb_16:3405941 1.91693290734824
acb_17:3118915 1.61290322580645
acb_19:14909986 3.42679127725857
acb_19:9324575 1.91693290734824
acb_1:158532441 3.45911949685535
acb_1:159504868 0.645161290322581
acb_1:247614331 4.40251572327044
acb_1:247920764 1.9047619047619
acb_3:98188421 2.26537216828479
acb_6:29011990 0.934579439252336
acb_6:29079668 1.6025641025641
acb_6:29141413 3.19488817891374
acb_6:29394471 1.26582278481013
acb_7:143771313 1.60771704180064
asw_11:123886282 3.52564102564103
asw_11:123908773 3.52564102564103
asw_11:124179736 1.94174757281553
asw_11:124266306 1.27388535031847
asw_11:4673757 0.313479623824451
asw_11:4702979 0.626959247648903
asw_11:5020213 2.84810126582278
asw_11:56085783 0.958466453674121
asw_11:59131932 0.961538461538462
asw_11:59210642 0.949367088607595
asw_11:6023281 0.273224043715847
asw_11:7846584 1.28205128205128
asw_11:7949265 1.9047619047619
asw_14:20215587 1.27388535031847
asw_14:22037934 2.86624203821656
asw_14:22133297 1.91082802547771
asw_16:3405941 1.91693290734824
asw_17:3118915 1.29032258064516
asw_19:14909986 3.42679127725857
asw_19:9324575 1.91693290734824
asw_1:158532441 2.51572327044025
asw_1:159504868 0.967741935483871
asw_1:247614331 3.14465408805031
asw_1:247920764 0.952380952380952
asw_3:98188421 2.26537216828479
asw_6:29011990 0.623052959501558
asw_6:29079668 1.92307692307692
asw_6:29141413 2.23642172523962
asw_6:29394471 0.632911392405063
asw_7:143771313 1.92926045016077
beb_11:123886282 2.88461538461538
beb_11:123908773 2.88461538461538
beb_11:124179736 1.94174757281553
beb_11:124266306 0.955414012738854
beb_11:4673757 1.56739811912226
beb_11:4702979 0.313479623824451
beb_11:5020213 1.58227848101266
beb_11:56085783 1.2779552715655
beb_11:59131932 0.641025641025641
beb_11:59210642 1.89873417721519
beb_11:6023281 1.09289617486339
beb_11:7846584 1.28205128205128
beb_11:7949265 1.58730158730159
beb_14:20215587 1.91082802547771
beb_14:22037934 2.54777070063694
beb_14:22133297 1.59235668789809
beb_16:3405941 1.2779552715655
beb_17:3118915 1.61290322580645
beb_19:14909986 2.80373831775701
beb_19:9324575 0.958466453674121
beb_1:158532441 0.943396226415094
beb_1:159504868 0.645161290322581
beb_1:247614331 2.20125786163522
beb_3:98188421 0.323624595469256
beb_6:29011990 0.623052959501558
beb_6:29079668 1.92307692307692
beb_6:29141413 2.87539936102236
beb_6:29394471 0.949367088607595
beb_7:143771313 0.964630225080386
cdx_11:123886282 2.56410256410256
cdx_11:123908773 2.88461538461538
cdx_11:124179736 1.29449838187702
cdx_11:124266306 1.59235668789809
cdx_11:4673757 0.626959247648903
cdx_11:5020213 1.58227848101266
cdx_11:56085783 0.319488817891374
cdx_11:59131932 0.641025641025641
cdx_11:59210642 0.632911392405063
cdx_11:6023281 0.273224043715847
cdx_11:7846584 0.32051282051282
cdx_11:7949265 0.952380952380952
cdx_14:20215587 2.54777070063694
cdx_14:22037934 1.91082802547771
cdx_14:22133297 0.636942675159236
cdx_16:3405941 1.91693290734824
cdx_17:3118915 0.967741935483871
cdx_19:14909986 1.86915887850467
cdx_19:9324575 1.59744408945687
cdx_1:158532441 0.314465408805031
cdx_1:159504868 1.29032258064516
cdx_1:247614331 1.25786163522013
cdx_1:247920764 1.26984126984127
cdx_3:98188421 0.323624595469256
cdx_6:29011990 0.311526479750779
cdx_6:29079668 1.28205128205128
cdx_6:29141413 1.59744408945687
cdx_6:29394471 0.316455696202532
cdx_7:143771313 0.964630225080386
ceu_11:123886282 2.56410256410256
ceu_11:123908773 1.6025641025641
ceu_11:124179736 1.29449838187702
ceu_11:124266306 0.636942675159236
ceu_11:4673757 1.25391849529781
ceu_11:4702979 0.313479623824451
ceu_11:5020213 1.58227848101266
ceu_11:56085783 0.638977635782748
ceu_11:59131932 0.641025641025641
ceu_11:59210642 0.632911392405063
ceu_11:6023281 0.546448087431694
ceu_11:7846584 0.641025641025641
ceu_11:7949265 2.22222222222222
ceu_14:20215587 1.91082802547771
ceu_14:22037934 1.91082802547771
ceu_14:22133297 1.91082802547771
ceu_16:3405941 1.59744408945687
ceu_17:3118915 1.29032258064516
ceu_19:14909986 1.86915887850467
ceu_19:9324575 0.958466453674121
ceu_1:158532441 2.20125786163522
ceu_1:159504868 0.645161290322581
ceu_1:247614331 1.57232704402516
ceu_1:247920764 0.317460317460317
ceu_3:98188421 0.647249190938511
ceu_6:29011990 0.934579439252336
ceu_6:29079668 1.92307692307692
ceu_6:29141413 2.23642172523962
ceu_6:29394471 0.949367088607595
ceu_7:143771313 0.964630225080386
chb_11:123886282 2.88461538461538
chb_11:123908773 3.84615384615385
chb_11:124179736 1.61812297734628
chb_11:124266306 0.955414012738854
chb_11:4673757 0.626959247648903
chb_11:4702979 0.313479623824451
chb_11:5020213 1.58227848101266
chb_11:56085783 0.638977635782748
chb_11:59131932 0.32051282051282
chb_11:59210642 0.632911392405063
chb_11:6023281 0.273224043715847
chb_11:7846584 0.32051282051282
chb_11:7949265 1.58730158730159
chb_14:20215587 1.59235668789809
chb_14:22037934 1.59235668789809
chb_14:22133297 0.955414012738854
chb_16:3405941 1.91693290734824
chb_17:3118915 0.967741935483871
chb_19:14909986 1.86915887850467
chb_19:9324575 1.59744408945687
chb_1:158532441 1.25786163522013
chb_1:159504868 0.967741935483871
chb_1:247614331 1.57232704402516
chb_1:247920764 0.634920634920635
